Steppingstone sampler:
        No Stones:                  100
        Start It:                   1010001
        It Per Stone:               10000
        Sample Freq:                1
        Dist:                       Beta(0.400000,1.000000)
Stone No	Power	N	Stone MLh	Running MLh
0	0.975187	7500	-1.915628	-1.915628
1	0.950747	7500	-1.883819	-3.799447
2	0.926679	7500	-1.858879	-5.658326
3	0.902980	7500	-1.838596	-7.496922
4	0.879648	7500	-1.812343	-9.309265
5	0.856682	7500	-1.786727	-11.095992
6	0.834079	7500	-1.749551	-12.845544
7	0.811838	7500	-1.719037	-14.564581
8	0.789957	7500	-1.705130	-16.269711
9	0.768433	7500	-1.678302	-17.948013
10	0.747266	7500	-1.641531	-19.589544
11	0.726452	7500	-1.622027	-21.211570
12	0.705989	7500	-1.598562	-22.810132
13	0.685877	7500	-1.570709	-24.380842
14	0.666112	7500	-1.541319	-25.922160
15	0.646693	7500	-1.514855	-27.437015
16	0.627618	7500	-1.488915	-28.925930
17	0.608884	7500	-1.460235	-30.386166
18	0.590490	7500	-1.438791	-31.824957
19	0.572433	7500	-1.417353	-33.242310
20	0.554712	7500	-1.389823	-34.632132
21	0.537324	7500	-1.363985	-35.996118
22	0.520268	7500	-1.334724	-37.330842
23	0.503540	7500	-1.308389	-38.639230
24	0.487139	7500	-1.287521	-39.926752
25	0.471063	7500	-1.264945	-41.191697
26	0.455310	7500	-1.237070	-42.428767
27	0.439877	7500	-1.213002	-43.641769
28	0.424762	7500	-1.189054	-44.830823
29	0.409963	7500	-1.166023	-45.996847
30	0.395478	7500	-1.141386	-47.138232
31	0.381305	7500	-1.121376	-48.259608
32	0.367440	7500	-1.093440	-49.353048
33	0.353883	7500	-1.072862	-50.425911
34	0.340630	7500	-1.051631	-51.477541
35	0.327680	7500	-1.026823	-52.504364
36	0.315030	7500	-1.003764	-53.508128
37	0.302677	7500	-0.981032	-54.489160
38	0.290619	7500	-0.957935	-55.447095
39	0.278855	7500	-0.936251	-56.383346
40	0.267381	7500	-0.913714	-57.297060
41	0.256195	7500	-0.889097	-58.186157
42	0.245294	7500	-0.869631	-59.055788
43	0.234677	7500	-0.847101	-59.902889
44	0.224340	7500	-0.828150	-60.731039
45	0.214281	7500	-0.807635	-61.538674
46	0.204498	7500	-0.786439	-62.325113
47	0.194988	7500	-0.761974	-63.087087
48	0.185749	7500	-0.743974	-63.831060
49	0.176777	7500	-0.724849	-64.555909
50	0.168070	7500	-0.703102	-65.259011
51	0.159626	7500	-0.681616	-65.940627
52	0.151441	7500	-0.661889	-66.602516
53	0.143514	7500	-0.641880	-67.244396
54	0.135841	7500	-0.622870	-67.867266
55	0.128420	7500	-0.602883	-68.470149
56	0.121247	7500	-0.586208	-69.056356
57	0.114320	7500	-0.564341	-69.620698
58	0.107637	7500	-0.544767	-70.165465
59	0.101193	7500	-0.526457	-70.691922
60	0.094986	7500	-0.507586	-71.199508
61	0.089014	7500	-0.490528	-71.690036
62	0.083273	7500	-0.472148	-72.162184
63	0.077760	7500	-0.454188	-72.616372
64	0.072472	7500	-0.434470	-73.050843
65	0.067406	7500	-0.417481	-73.468324
66	0.062558	7500	-0.400766	-73.869089
67	0.057926	7500	-0.385369	-74.254459
68	0.053506	7500	-0.365675	-74.620134
69	0.049295	7500	-0.349769	-74.969903
70	0.045289	7500	-0.333805	-75.303708
71	0.041485	7500	-0.317586	-75.621293
72	0.037880	7500	-0.302015	-75.923308
73	0.034469	7500	-0.286225	-76.209533
74	0.031250	7500	-0.271759	-76.481292
75	0.028218	7500	-0.255544	-76.736836
76	0.025370	7500	-0.240543	-76.977380
77	0.022702	7500	-0.226303	-77.203683
78	0.020209	7500	-0.211932	-77.415615
79	0.017889	7500	-0.198385	-77.613999
80	0.015736	7500	-0.183306	-77.797305
81	0.013746	7500	-0.170067	-77.967373
82	0.011916	7500	-0.156245	-78.123618
83	0.010240	7500	-0.142842	-78.266460
84	0.008714	7500	-0.130490	-78.396949
85	0.007334	7500	-0.119447	-78.516396
86	0.006093	7500	-0.106790	-78.623186
87	0.004988	7500	-0.094958	-78.718145
88	0.004013	7500	-0.083900	-78.802045
89	0.003162	7500	-0.073225	-78.875270
90	0.002430	7500	-0.063506	-78.938776
91	0.001810	7500	-0.053495	-78.992271
92	0.001296	7500	-0.044493	-79.036764
93	0.000882	7500	-0.036343	-79.073107
94	0.000559	7500	-0.028544	-79.101651
95	0.000320	7500	-0.020780	-79.122430
96	0.000156	7500	-0.014233	-79.136663
97	0.000057	7500	-0.008647	-79.145310
98	0.000010	7500	-0.004023	-79.149332
99	0.000000	7500	-0.000873	-79.150205
Log marginal likelihood:	-79.150205
